step,episode_step,terminated,truncated,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
12,12,False,False,0.49809688329696655,2.0050904750823975,1.9254236221313477,0.30701178312301636,-0.5420047044754028,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.027780672535300255
13,13,False,False,0.49809688329696655,2.0050904750823975,1.9350731372833252,0.3774816393852234,-0.4823533594608307,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.019948676228523254
14,14,False,False,0.49809688329696655,2.0050904750823975,1.934524655342102,0.44069617986679077,-0.4436601996421814,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009381013922393322
15,15,False,False,0.49809688329696655,2.0050904750823975,1.9240838289260864,0.49851691722869873,-0.42995142936706543,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0020592331420630217
16,16,False,False,0.49809688329696655,2.0050904750823975,1.9089189767837524,0.5322467088699341,-0.44607624411582947,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.002136901021003723
17,17,False,False,0.49809688329696655,2.0050904750823975,1.898184061050415,0.5223397016525269,-0.4868775010108948,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007071755826473236
18,18,False,False,0.49809688329696655,2.0050904750823975,1.8710041046142578,0.5561113357543945,-0.5352129936218262,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.006743147969245911
19,19,False,False,0.49809688329696655,2.0050904750823975,1.8582113981246948,0.5555621385574341,-0.5676938891410828,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.002204999327659607
20,20,False,False,0.49809688329696655,2.0050904750823975,1.857209324836731,0.5344973802566528,-0.5834560394287109,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0004327721835579723
21,21,False,False,0.49809688329696655,2.0050904750823975,1.8626594543457031,0.4969923496246338,-0.59248286485672,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0002769626444205642
22,22,False,False,0.49809688329696655,2.0050904750823975,1.866071343421936,0.45995989441871643,-0.6034031510353088,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.001649707555770874
23,23,False,False,0.49809688329696655,2.0050904750823975,1.8609323501586914,0.43929001688957214,-0.624634325504303,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.006418153643608093
24,24,False,False,0.49809688329696655,2.0050904750823975,1.8492677211761475,0.40750741958618164,-0.6671876311302185,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.013739615678787231
25,25,False,False,0.49809688329696655,2.0050904750823975,1.8293962478637695,0.3843335807323456,-0.7228463888168335,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.018944814801216125
26,26,False,False,0.49809688329696655,2.0050904750823975,1.8260493278503418,0.4150873124599457,-0.7215060591697693,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004938244819641113
27,27,False,False,0.49809688329696655,2.0050904750823975,1.8410983085632324,0.4694238305091858,-0.6682223081588745,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0025512392167001963
28,28,False,False,0.49809688329696655,2.0050904750823975,1.8582866191864014,0.5291247963905334,-0.5966876149177551,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0038639181293547153
29,29,False,False,0.49809688329696655,2.0050904750823975,1.8638523817062378,0.5969502925872803,-0.533850371837616,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0033720217179507017
30,30,False,False,0.49809688329696655,2.0050904750823975,1.8528461456298828,0.6710503101348877,-0.49581706523895264,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0018959392327815294
31,31,False,False,0.49809688329696655,2.0050904750823975,1.8313497304916382,0.7306609153747559,-0.49263134598731995,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0008275359869003296
32,32,False,False,0.49809688329696655,2.0050904750823975,1.8043617010116577,0.7609087228775024,-0.5324082970619202,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.010919943451881409
