step,episode_step,terminated,truncated,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
33,33,False,False,0.7285920977592468,1.9538425207138062,1.9706034660339355,-0.11730758100748062,-0.48197925090789795,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0008050749893300235
34,34,False,False,0.7285920977592468,1.9538425207138062,1.9874111413955688,-0.097786545753479,-0.4386773407459259,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0023050711024552584
35,35,False,False,0.7285920977592468,1.9538425207138062,2.0035674571990967,-0.10931691527366638,-0.385466992855072,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002572179539129138
36,36,False,False,0.7285920977592468,1.9538425207138062,2.014594793319702,-0.14531713724136353,-0.3361595869064331,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0019276926759630442
37,37,False,False,0.7285920977592468,1.9538425207138062,2.0159735679626465,-0.19372928142547607,-0.31114307045936584,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0002422529796604067
38,38,False,False,0.7285920977592468,1.9538425207138062,2.00947904586792,-0.2297414243221283,-0.3173024654388428,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00565551221370697
39,39,False,False,0.7285920977592468,1.9538425207138062,1.9946867227554321,-0.2686881124973297,-0.3519490361213684,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.011333972215652466
40,40,False,False,0.7285920977592468,1.9538425207138062,1.9697673320770264,-0.30866244435310364,-0.41696298122406006,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01696839928627014
41,41,False,False,0.7285920977592468,1.9538425207138062,1.9437856674194336,-0.3383655548095703,-0.4828301668167114,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0156305730342865
42,42,False,False,0.7285920977592468,1.9538425207138062,1.929391860961914,-0.3559721112251282,-0.5161070823669434,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007499009370803833
43,43,False,False,0.7285920977592468,1.9538425207138062,1.9307520389556885,-0.3587162494659424,-0.5108691453933716,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0003018668794538826
44,44,False,False,0.7285920977592468,1.9538425207138062,1.9438934326171875,-0.33703482151031494,-0.4825638234615326,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0013859034515917301
45,45,False,False,0.7285920977592468,1.9538425207138062,1.9587671756744385,-0.3011184334754944,-0.4515736997127533,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0011186928022652864
46,46,False,False,0.7285920977592468,1.9538425207138062,1.9683828353881836,-0.2539154291152954,-0.43755367398262024,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0014756619930267334
47,47,False,False,0.7285920977592468,1.9538425207138062,1.9658111333847046,-0.20086148381233215,-0.45795533061027527,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.010818839073181152
48,48,False,False,0.7285920977592468,1.9538425207138062,1.9567070007324219,-0.11759389191865921,-0.4980084300041199,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0167141854763031
49,49,False,False,0.7285920977592468,1.9538425207138062,1.9487217664718628,-0.050299666821956635,-0.5242071151733398,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.015178322792053223
50,50,False,False,0.7285920977592468,1.9538425207138062,1.9485801458358765,-0.014678582549095154,-0.5240082740783691,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009486302733421326
51,51,False,False,0.7285920977592468,1.9538425207138062,1.952117681503296,-0.01454898715019226,-0.5131797790527344,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.006466209888458252
52,52,False,False,0.7285920977592468,1.9538425207138062,1.9496819972991943,-0.038469091057777405,-0.516392171382904,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00777125358581543
53,53,False,False,0.7285920977592468,1.9538425207138062,1.9459952116012573,-0.06041683256626129,-0.522530734539032,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007236003875732422
54,54,False,False,0.7285920977592468,1.9538425207138062,1.9432579278945923,-0.07141038775444031,-0.5277153253555298,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007136017084121704
55,55,False,False,0.7285920977592468,1.9538425207138062,1.9397817850112915,-0.07999181747436523,-0.5356305837631226,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008521974086761475
56,0,True,False,0.7675443291664124,-1.7158987522125244,1.8033145666122437,0.09242258965969086,-0.43738603591918945,-0.0,0.0,0.0,0.0,1.0,nan,nan,1.0,-0.010139495134353638
57,1,False,False,2.191235065460205,-0.5775070786476135,2.1879050731658936,-0.05489621311426163,-0.45291462540626526,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0897536426782608
58,2,False,False,2.191235065460205,-0.5775070786476135,2.1853747367858887,-0.002250143326818943,-0.4590853452682495,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.08248472213745117
59,3,False,False,2.191235065460205,-0.5775070786476135,2.1804375648498535,0.07234537601470947,-0.4653511941432953,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.07522249221801758
60,4,False,False,2.191235065460205,-0.5775070786476135,2.1710779666900635,0.13116753101348877,-0.4795854687690735,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.06666337698698044
61,5,False,False,2.191235065460205,-0.5775070786476135,2.1589066982269287,0.16039392352104187,-0.5043842792510986,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.05765945464372635
62,6,False,False,2.191235065460205,-0.5775070786476135,2.1456618309020996,0.1547880917787552,-0.5395014882087708,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.048190489411354065
63,7,False,False,2.191235065460205,-0.5775070786476135,2.129286050796509,0.13449397683143616,-0.5860956311225891,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03819533810019493
64,8,False,False,2.191235065460205,-0.5775070786476135,2.105983257293701,0.10651290416717529,-0.6505526304244995,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.026522943750023842
65,9,False,False,2.191235065460205,-0.5775070786476135,2.084620475769043,0.09183408319950104,-0.7061383128166199,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02181728184223175
66,10,False,False,2.191235065460205,-0.5775070786476135,2.0862326622009277,0.12342757731676102,-0.7032975554466248,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03065808117389679
67,11,False,False,2.191235065460205,-0.5775070786476135,2.106483221054077,0.1777152568101883,-0.6500726938247681,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03751963749527931
68,12,False,False,2.191235065460205,-0.5775070786476135,2.1296849250793457,0.24643811583518982,-0.57439124584198,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03726261854171753
69,13,False,False,2.191235065460205,-0.5775070786476135,2.144629716873169,0.32072269916534424,-0.5036200881004333,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.029347330331802368
70,14,False,False,2.191235065460205,-0.5775070786476135,2.1480956077575684,0.38557279109954834,-0.45834529399871826,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.015742531046271324
71,15,False,False,2.191235065460205,-0.5775070786476135,2.138706922531128,0.4541342556476593,-0.44265174865722656,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00415211683139205
72,16,False,False,2.191235065460205,-0.5775070786476135,2.1204826831817627,0.5106412172317505,-0.4580819010734558,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0024364516139030457
73,17,False,False,2.191235065460205,-0.5775070786476135,2.1070072650909424,0.5309297442436218,-0.482988566160202,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004859082400798798
74,18,False,False,2.191235065460205,-0.5775070786476135,2.1067044734954834,0.5148541927337646,-0.495771199464798,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0028103217482566833
75,19,False,False,2.191235065460205,-0.5775070786476135,2.094970464706421,0.5263389348983765,-0.5215074419975281,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005785077810287476
76,20,False,False,2.191235065460205,-0.5775070786476135,2.076481580734253,0.538945198059082,-0.5622391104698181,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00937052071094513
77,21,False,False,2.191235065460205,-0.5775070786476135,2.064572811126709,0.5217946767807007,-0.6029146909713745,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.010300055146217346
78,22,False,False,2.191235065460205,-0.5775070786476135,2.0588290691375732,0.47622138261795044,-0.6435481309890747,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01114577054977417
79,23,False,False,2.191235065460205,-0.5775070786476135,2.0506062507629395,0.43611329793930054,-0.6846144199371338,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.011674612760543823
80,24,False,False,2.191235065460205,-0.5775070786476135,2.037990093231201,0.4086306691169739,-0.7287641763687134,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.012362897396087646
81,25,False,False,2.191235065460205,-0.5775070786476135,2.022226333618164,0.39719489216804504,-0.7728540897369385,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.011652931571006775
82,26,False,False,2.191235065460205,-0.5775070786476135,2.029606342315674,0.4126790165901184,-0.7573753595352173,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0013655739603564143
83,27,False,False,2.191235065460205,-0.5775070786476135,2.052926778793335,0.4606943130493164,-0.6886208057403564,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007104509510099888
84,28,False,False,2.191235065460205,-0.5775070786476135,2.073470115661621,0.5299456119537354,-0.6014624834060669,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009006469510495663
85,29,False,False,2.191235065460205,-0.5775070786476135,2.081310272216797,0.6030671000480652,-0.5275577306747437,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0074212439358234406
86,30,False,False,2.191235065460205,-0.5775070786476135,2.072892904281616,0.6769259572029114,-0.4851425588130951,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0040042344480752945
87,31,False,False,2.191235065460205,-0.5775070786476135,2.0502219200134277,0.7463610172271729,-0.48058027029037476,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,9.421724098501727e-05
88,32,False,False,2.191235065460205,-0.5775070786476135,2.025395393371582,0.7800780534744263,-0.5174517631530762,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01001499593257904
89,33,False,False,2.191235065460205,-0.5775070786476135,1.994006633758545,0.8014271259307861,-0.5837386250495911,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.017721354961395264
90,34,False,False,2.191235065460205,-0.5775070786476135,1.9583234786987305,0.8216155767440796,-0.6548007726669312,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.019268915057182312
91,35,False,False,2.191235065460205,-0.5775070786476135,1.942931890487671,0.7991401553153992,-0.7126434445381165,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01619987189769745
92,36,False,False,2.191235065460205,-0.5775070786476135,1.938462734222412,0.7731765508651733,-0.7456034421920776,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.011165216565132141
93,37,False,False,2.191235065460205,-0.5775070786476135,1.9466612339019775,0.7330653071403503,-0.7612011432647705,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008098706603050232
94,38,False,False,2.191235065460205,-0.5775070786476135,1.9577120542526245,0.6830815076828003,-0.7759653329849243,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008485838770866394
95,39,False,False,2.191235065460205,-0.5775070786476135,1.9591765403747559,0.642974853515625,-0.8018896579742432,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01109689474105835
96,40,False,False,2.191235065460205,-0.5775070786476135,1.9464532136917114,0.6211292743682861,-0.844390332698822,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014367178082466125
97,41,False,False,2.191235065460205,-0.5775070786476135,1.9337385892868042,0.6265919804573059,-0.871357798576355,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009908005595207214
98,42,False,False,2.191235065460205,-0.5775070786476135,1.9392664432525635,0.6613427400588989,-0.8474356532096863,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00070503557799384
99,43,False,False,2.191235065460205,-0.5775070786476135,1.9593771696090698,0.7123667001724243,-0.7803901433944702,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00345163163729012
100,44,False,False,2.191235065460205,-0.5775070786476135,1.9824416637420654,0.7705413699150085,-0.6902862787246704,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004981210920959711
101,45,False,False,2.191235065460205,-0.5775070786476135,1.9884095191955566,0.8371829986572266,-0.6167672276496887,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003967542201280594
102,46,False,False,2.191235065460205,-0.5775070786476135,1.9692318439483643,0.9145023822784424,-0.5824922323226929,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0013029089896008372
103,47,False,False,2.191235065460205,-0.5775070786476135,1.9347001314163208,0.9734853506088257,-0.6020515561103821,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008880048990249634
104,48,False,False,2.191235065460205,-0.5775070786476135,1.8973634243011475,0.9891480803489685,-0.67653489112854,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0230475515127182
105,49,False,False,2.191235065460205,-0.5775070786476135,1.853149652481079,0.9818962216377258,-0.783119261264801,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0317169725894928
106,50,False,False,2.191235065460205,-0.5775070786476135,1.8250898122787476,0.9575701951980591,-0.866020917892456,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.026390478014945984
107,51,False,False,2.191235065460205,-0.5775070786476135,1.8267040252685547,0.9246749877929688,-0.8995369672775269,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014742016792297363
108,52,False,False,2.191235065460205,-0.5775070786476135,1.852548360824585,0.8791190981864929,-0.8996593952178955,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007388964295387268
109,53,False,False,2.191235065460205,-0.5775070786476135,1.8879623413085938,0.8245692849159241,-0.8862736225128174,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00494934618473053
110,54,False,False,2.191235065460205,-0.5775070786476135,1.919425129890442,0.759749174118042,-0.8828439712524414,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007954761385917664
111,55,False,False,2.191235065460205,-0.5775070786476135,1.9381831884384155,0.6905301809310913,-0.9004477262496948,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.012824088335037231
112,56,False,False,2.191235065460205,-0.5775070786476135,1.9384511709213257,0.6448665857315063,-0.9327192902565002,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01631215214729309
113,57,False,False,2.191235065460205,-0.5775070786476135,1.9362667798995972,0.625011682510376,-0.9539515376091003,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.013849884271621704
114,58,False,False,2.191235065460205,-0.5775070786476135,1.947672724723816,0.6226681470870972,-0.9422892332077026,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005929023027420044
115,59,False,False,2.191235065460205,-0.5775070786476135,1.9671695232391357,0.6237570643424988,-0.9154706597328186,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0019224733114242554
116,60,False,False,2.191235065460205,-0.5775070786476135,1.9819917678833008,0.6030262112617493,-0.9065473675727844,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005178898572921753
117,61,False,False,2.191235065460205,-0.5775070786476135,1.9743132591247559,0.6215700507164001,-0.9147907495498657,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009484812617301941
118,62,False,False,2.191235065460205,-0.5775070786476135,1.948370337486267,0.6700350046157837,-0.9377186298370361,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014313235878944397
119,63,False,False,2.191235065460205,-0.5775070786476135,1.9077177047729492,0.7046164274215698,-0.991576075553894,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.023217126727104187
120,64,False,False,2.191235065460205,-0.5775070786476135,1.8428410291671753,0.735491156578064,-1.0815614461898804,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.03419309854507446
121,65,False,False,2.191235065460205,-0.5775070786476135,1.7673377990722656,0.7526551485061646,-1.1860871315002441,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.03946185111999512
122,66,False,False,2.191235065460205,-0.5775070786476135,1.7491627931594849,0.7118271589279175,-1.2418336868286133,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.027571991086006165
123,67,False,False,2.191235065460205,-0.5775070786476135,1.7756214141845703,0.6476699709892273,-1.2510381937026978,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.015656128525733948
124,68,False,False,2.191235065460205,-0.5775070786476135,1.8230373859405518,0.5806056261062622,-1.230628490447998,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007838159799575806
125,69,False,False,2.191235065460205,-0.5775070786476135,1.8725135326385498,0.5140838623046875,-1.2012897729873657,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005918443202972412
126,70,False,False,2.191235065460205,-0.5775070786476135,1.907676100730896,0.4422425627708435,-1.1876740455627441,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01049622893333435
127,71,False,False,2.191235065460205,-0.5775070786476135,1.921298623085022,0.3642551004886627,-1.2011680603027344,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.018018707633018494
128,72,False,False,2.191235065460205,-0.5775070786476135,1.9102157354354858,0.29805824160575867,-1.2413315773010254,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.02522408962249756
129,73,False,False,2.191235065460205,-0.5775070786476135,1.8904807567596436,0.26400142908096313,-1.2839443683624268,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.027044937014579773
130,74,False,False,2.191235065460205,-0.5775070786476135,1.8921653032302856,0.22173893451690674,-1.2988836765289307,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.020770207047462463
131,75,False,False,2.191235065460205,-0.5775070786476135,1.902724266052246,0.21849550306797028,-1.2952303886413574,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.015969201922416687
132,76,False,False,2.191235065460205,-0.5775070786476135,1.9148244857788086,0.21602211892604828,-1.288482904434204,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.015135034918785095
133,77,False,False,2.191235065460205,-0.5775070786476135,1.9155923128128052,0.21515418589115143,-1.295861840248108,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.019433200359344482
134,78,False,False,2.191235065460205,-0.5775070786476135,1.8902032375335693,0.22222796082496643,-1.3358091115951538,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.02904258668422699
135,79,False,False,2.191235065460205,-0.5775070786476135,1.8365583419799805,0.22405223548412323,-1.4085437059402466,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.038150250911712646
136,80,False,False,2.191235065460205,-0.5775070786476135,1.7620692253112793,0.22849933803081512,-1.4987878799438477,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.043315738439559937
137,81,False,False,2.191235065460205,-0.5775070786476135,1.6943764686584473,0.22647225856781006,-1.5762443542480469,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.04055686295032501
138,0,True,False,1.847203254699707,-0.8174371123313904,1.9361629486083984,0.1993856281042099,-0.439098060131073,0.0,0.0,0.0,0.0,1.0,nan,nan,1.0,-0.030626952648162842
139,1,False,False,1.3108757734298706,1.4987127780914307,1.9098362922668457,-0.12562866508960724,-0.44626590609550476,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.08929944038391113
140,2,False,False,1.3108757734298706,1.4987127780914307,1.9088653326034546,-0.0829446017742157,-0.45147550106048584,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.08201854676008224
141,3,False,False,1.3108757734298706,1.4987127780914307,1.9072374105453491,-0.020520402118563652,-0.45503708720207214,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.07503503561019897
142,4,False,False,1.3108757734298706,1.4987127780914307,1.9012306928634644,0.029218394309282303,-0.46474021673202515,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.06664511561393738
143,5,False,False,1.3108757734298706,1.4987127780914307,1.8915364742279053,0.05154670029878616,-0.4837151765823364,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.057916320860385895
144,6,False,False,1.3108757734298706,1.4987127780914307,1.8786911964416504,0.044593486934900284,-0.5130859017372131,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.04844072833657265
145,7,False,False,1.3108757734298706,1.4987127780914307,1.861721396446228,0.02791644260287285,-0.5535681843757629,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03887902572751045
