step,episode_step,terminated,truncated,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
147,0,True,False,-2.0549092292785645,0.4531418979167938,2.0271613597869873,-0.1081097349524498,-0.4420085549354553,-0.0,0.0,0.0,0.0,1.0,nan,nan,1.0,-0.025244951248168945
148,1,False,False,1.3108757734298706,1.4987127780914307,1.9098362922668457,-0.12562865018844604,-0.44626373052597046,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.08929942548274994
149,2,False,False,1.3108757734298706,1.4987127780914307,1.9088654518127441,-0.08289387077093124,-0.4514743685722351,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.08201812207698822
150,3,False,False,1.3108757734298706,1.4987127780914307,1.9072439670562744,-0.020400406792759895,-0.45501524209976196,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.07504086941480637
151,4,False,False,1.3108757734298706,1.4987127780914307,1.901243805885315,0.02933027222752571,-0.46469271183013916,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.06665444374084473
152,5,False,False,1.3108757734298706,1.4987127780914307,1.8915618658065796,0.051556214690208435,-0.4836406707763672,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0579267255961895
153,6,False,False,1.3108757734298706,1.4987127780914307,1.8787205219268799,0.044614680111408234,-0.5129964351654053,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.04844607040286064
154,7,False,False,1.3108757734298706,1.4987127780914307,1.861583948135376,0.03002680093050003,-0.5549672842025757,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03839871287345886
155,8,False,False,1.3108757734298706,1.4987127780914307,1.8390966653823853,0.017617959529161453,-0.6083061099052429,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.027310792356729507
156,9,False,False,1.3108757734298706,1.4987127780914307,1.8210647106170654,0.004568234086036682,-0.6507570147514343,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.022708585485816002
157,10,False,False,1.3108757734298706,1.4987127780914307,1.8257968425750732,0.01845991611480713,-0.6444926261901855,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.029170719906687737
158,11,False,False,1.3108757734298706,1.4987127780914307,1.8462541103363037,0.07071956992149353,-0.6007164716720581,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0308057963848114
159,12,False,False,1.3108757734298706,1.4987127780914307,1.8684146404266357,0.14036564528942108,-0.5398705005645752,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.027386922389268875
160,13,False,False,1.3108757734298706,1.4987127780914307,1.8830223083496094,0.20713265240192413,-0.48571860790252686,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.019430868327617645
161,14,False,False,1.3108757734298706,1.4987127780914307,1.8881301879882812,0.26476171612739563,-0.45051002502441406,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009826417081058025
162,15,False,False,1.3108757734298706,1.4987127780914307,1.8858060836791992,0.3045669496059418,-0.43830445408821106,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002204060321673751
163,16,False,False,1.3108757734298706,1.4987127780914307,1.8780227899551392,0.3245116174221039,-0.45005249977111816,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.002023950219154358
164,17,False,False,1.3108757734298706,1.4987127780914307,1.873191475868225,0.3166458010673523,-0.4679356515407562,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.003649666905403137
165,18,False,False,1.3108757734298706,1.4987127780914307,1.8691445589065552,0.30443722009658813,-0.486733078956604,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004315860569477081
166,19,False,False,1.3108757734298706,1.4987127780914307,1.8567068576812744,0.31200847029685974,-0.5162651538848877,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0071004778146743774
167,20,False,False,1.3108757734298706,1.4987127780914307,1.8512701988220215,0.2815594971179962,-0.5407147407531738,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.006702691316604614
168,21,False,False,1.3108757734298706,1.4987127780914307,1.8490512371063232,0.2372593730688095,-0.5586543083190918,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00596754252910614
169,22,False,False,1.3108757734298706,1.4987127780914307,1.8463997840881348,0.18860949575901031,-0.5761696100234985,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.006550401449203491
170,23,False,False,1.3108757734298706,1.4987127780914307,1.8386775255203247,0.14606161415576935,-0.60230952501297,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008623525500297546
171,24,False,False,1.3108757734298706,1.4987127780914307,1.8275072574615479,0.13698290288448334,-0.6291767358779907,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008008331060409546
172,25,False,False,1.3108757734298706,1.4987127780914307,1.8242027759552002,0.14701509475708008,-0.6354970932006836,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0016482919454574585
173,26,False,False,1.3108757734298706,1.4987127780914307,1.8386294841766357,0.17472286522388458,-0.600092351436615,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009249713271856308
174,27,False,False,1.3108757734298706,1.4987127780914307,1.8589801788330078,0.1710095852613449,-0.5554816126823425,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01220700517296791
175,28,False,False,1.3108757734298706,1.4987127780914307,1.8673185110092163,0.16139283776283264,-0.5373029708862305,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00670828390866518
176,29,False,False,1.3108757734298706,1.4987127780914307,1.8702020645141602,0.1869499534368515,-0.5236533880233765,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00455439742654562
177,30,False,False,1.3108757734298706,1.4987127780914307,1.8674105405807495,0.23919418454170227,-0.5151188969612122,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0016595948254689574
178,31,False,False,1.3108757734298706,1.4987127780914307,1.8595994710922241,0.28987252712249756,-0.5182045102119446,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0030066072940826416
179,32,False,False,1.3108757734298706,1.4987127780914307,1.8442338705062866,0.3147415518760681,-0.5506669878959656,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.011421144008636475
180,33,False,False,1.3108757734298706,1.4987127780914307,1.8327393531799316,0.3046349585056305,-0.5873919725418091,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.012968480587005615
181,34,False,False,1.3108757734298706,1.4987127780914307,1.83014976978302,0.2750697731971741,-0.6103519201278687,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.010644271969795227
182,35,False,False,1.3108757734298706,1.4987127780914307,1.826212763786316,0.264586865901947,-0.6268108487129211,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008964985609054565
183,36,False,False,1.3108757734298706,1.4987127780914307,1.832883596420288,0.24424588680267334,-0.6205077171325684,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.003389716148376465
184,37,False,False,1.3108757734298706,1.4987127780914307,1.8480846881866455,0.20669227838516235,-0.5968546867370605,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0006877164705656469
185,38,False,False,1.3108757734298706,1.4987127780914307,1.861061930656433,0.17225758731365204,-0.5751998424530029,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0003558772150427103
186,39,False,False,1.3108757734298706,1.4987127780914307,1.860715389251709,0.14786118268966675,-0.5825035572052002,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0049401819705963135
187,40,False,False,1.3108757734298706,1.4987127780914307,1.8473796844482422,0.13431665301322937,-0.6198301911354065,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.011012032628059387
188,41,False,False,1.3108757734298706,1.4987127780914307,1.823868989944458,0.13488984107971191,-0.6774259805679321,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014960840344429016
189,42,False,False,1.3108757734298706,1.4987127780914307,1.8172006607055664,0.1525251865386963,-0.695398211479187,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004473626613616943
190,43,False,False,1.3108757734298706,1.4987127780914307,1.8324568271636963,0.18093033134937286,-0.6642438173294067,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003297703340649605
191,44,False,False,1.3108757734298706,1.4987127780914307,1.8491073846817017,0.23987525701522827,-0.6172810792922974,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004531028214842081
192,45,False,False,1.3108757734298706,1.4987127780914307,1.8555562496185303,0.30267229676246643,-0.5837099552154541,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0026698859874159098
193,46,False,False,1.3108757734298706,1.4987127780914307,1.8496648073196411,0.3648168742656708,-0.5726661682128906,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.000365525484085083
194,47,False,False,1.3108757734298706,1.4987127780914307,1.829176425933838,0.4327496290206909,-0.5876637697219849,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00811748206615448
195,48,False,False,1.3108757734298706,1.4987127780914307,1.7976199388504028,0.4839879274368286,-0.6318515539169312,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01670658588409424
196,49,False,False,1.3108757734298706,1.4987127780914307,1.7753065824508667,0.4950915575027466,-0.6749774217605591,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01703716814517975
197,50,False,False,1.3108757734298706,1.4987127780914307,1.7738640308380127,0.4789856970310211,-0.6885198950767517,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009994283318519592
198,51,False,False,1.3108757734298706,1.4987127780914307,1.781346082687378,0.4481748342514038,-0.6919981241226196,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00868774950504303
199,52,False,False,1.3108757734298706,1.4987127780914307,1.7744803428649902,0.4383205771446228,-0.7122772932052612,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.013848841190338135
200,53,False,False,1.3108757734298706,1.4987127780914307,1.766728401184082,0.3942210376262665,-0.7485036849975586,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01872718334197998
201,54,False,False,1.3108757734298706,1.4987127780914307,1.7580913305282593,0.3204188346862793,-0.7942611575126648,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.021819323301315308
202,55,False,False,1.3108757734298706,1.4987127780914307,1.7422301769256592,0.2592722177505493,-0.8437324166297913,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.022110044956207275
203,56,False,False,1.3108757734298706,1.4987127780914307,1.7211740016937256,0.22494417428970337,-0.8926756381988525,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.020748600363731384
204,57,False,False,1.3108757734298706,1.4987127780914307,1.7078019380569458,0.2007123827934265,-0.9270012974739075,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.015052706003189087
205,58,False,False,1.3108757734298706,1.4987127780914307,1.7156507968902588,0.20445212721824646,-0.9238038659095764,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0027111172676086426
206,59,False,False,1.3108757734298706,1.4987127780914307,1.744748830795288,0.22134354710578918,-0.8837368488311768,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0021353792399168015
207,60,False,False,1.3108757734298706,1.4987127780914307,1.7782971858978271,0.2550494074821472,-0.8281122446060181,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003219496924430132
208,61,False,False,1.3108757734298706,1.4987127780914307,1.804315209388733,0.30276405811309814,-0.7757149934768677,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002712015761062503
209,62,False,False,1.3108757734298706,1.4987127780914307,1.8120476007461548,0.3618323802947998,-0.7484168410301208,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0003056013956665993
210,63,False,False,1.3108757734298706,1.4987127780914307,1.7997801303863525,0.4232722818851471,-0.7546024322509766,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009722709655761719
211,64,False,False,1.3108757734298706,1.4987127780914307,1.7724790573120117,0.4738917350769043,-0.7901158332824707,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01871638000011444
212,65,False,False,1.3108757734298706,1.4987127780914307,1.7480041980743408,0.4924744963645935,-0.8331987857818604,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.022319108247756958
213,66,False,False,1.3108757734298706,1.4987127780914307,1.7371690273284912,0.49191319942474365,-0.8599817752838135,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.019102022051811218
214,67,False,False,1.3108757734298706,1.4987127780914307,1.7290873527526855,0.4908677637577057,-0.8804534673690796,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01769125461578369
215,68,False,False,1.3108757734298706,1.4987127780914307,1.7220962047576904,0.48598650097846985,-0.8983582258224487,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.016367435455322266
216,69,False,False,1.3108757734298706,1.4987127780914307,1.7234041690826416,0.46291080117225647,-0.9093624353408813,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014178678393363953
217,70,False,False,1.3108757734298706,1.4987127780914307,1.7241363525390625,0.43560904264450073,-0.921572744846344,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014354288578033447
218,71,False,False,1.3108757734298706,1.4987127780914307,1.7170255184173584,0.4102964997291565,-0.9441769123077393,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01685790717601776
219,72,False,False,1.3108757734298706,1.4987127780914307,1.6984386444091797,0.39880168437957764,-0.9780930280685425,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.019042938947677612
220,73,False,False,1.3108757734298706,1.4987127780914307,1.6802603006362915,0.40125346183776855,-1.0065243244171143,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.017568767070770264
221,74,False,False,1.3108757734298706,1.4987127780914307,1.6811848878860474,0.39635196328163147,-1.010150671005249,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.010957494378089905
222,75,False,False,1.3108757734298706,1.4987127780914307,1.6772377490997314,0.4287589192390442,-1.00729501247406,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00933326780796051
223,76,False,False,1.3108757734298706,1.4987127780914307,1.6601860523223877,0.4742130935192108,-1.016427755355835,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.013295337557792664
224,0,True,False,0.8711512088775635,-1.8009204864501953,1.9264074563980103,-0.038508523255586624,-0.43830689787864685,0.0,0.0,0.0,0.0,1.0,nan,nan,1.0,-0.020354241132736206
225,1,False,False,2.0289721488952637,-0.6006077527999878,2.032506227493286,-0.1556161642074585,-0.450703501701355,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.08956028521060944
226,2,False,False,2.0289721488952637,-0.6006077527999878,2.032921552658081,-0.110952228307724,-0.45391926169395447,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.08256738632917404
227,3,False,False,2.0289721488952637,-0.6006077527999878,2.0332369804382324,-0.04523796588182449,-0.4545285701751709,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.07566772401332855
228,4,False,False,2.0289721488952637,-0.6006077527999878,2.0288922786712646,0.008613821119070053,-0.461905300617218,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.06721232831478119
229,5,False,False,2.0289721488952637,-0.6006077527999878,2.020385980606079,0.03995226323604584,-0.47869157791137695,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.05852017551660538
230,6,False,False,2.0289721488952637,-0.6006077527999878,2.0093207359313965,0.04708192124962807,-0.5040836930274963,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.049952972680330276
231,7,False,False,2.0289721488952637,-0.6006077527999878,1.9948992729187012,0.025423511862754822,-0.54170161485672,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.04007924720644951
232,8,False,False,2.0289721488952637,-0.6006077527999878,1.9720734357833862,-0.006139308214187622,-0.6005722880363464,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.027412084862589836
233,9,False,False,2.0289721488952637,-0.6006077527999878,1.9458354711532593,-0.0011004284024238586,-0.6642559766769409,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.018668442964553833
234,10,False,False,2.0289721488952637,-0.6006077527999878,1.9423633813858032,0.006372667849063873,-0.6761196851730347,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02568490244448185
235,11,False,False,2.0289721488952637,-0.6006077527999878,1.9624848365783691,0.049148108810186386,-0.6329416036605835,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03065374493598938
236,12,False,False,2.0289721488952637,-0.6006077527999878,1.985098123550415,0.12213312834501266,-0.5720424652099609,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.027648979797959328
237,13,False,False,2.0289721488952637,-0.6006077527999878,2.0024688243865967,0.20077486336231232,-0.508891224861145,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02125847153365612
238,14,False,False,2.0289721488952637,-0.6006077527999878,2.009253740310669,0.27100199460983276,-0.4642760455608368,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010803050361573696
239,15,False,False,2.0289721488952637,-0.6006077527999878,2.004025936126709,0.3339408040046692,-0.4492719769477844,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0023891765158623457
240,16,False,False,2.0289721488952637,-0.6006077527999878,1.9949151277542114,0.3609025776386261,-0.4605875015258789,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0012823566794395447
