step,episode_step,terminated,truncated,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
33,33,False,False,0.7285527586936951,1.95388662815094,1.9693289995193481,-0.018611885607242584,-0.4095304012298584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0024460931308567524
34,34,False,False,0.7285527586936951,1.95388662815094,1.973617672920227,-0.01685895398259163,-0.38489124178886414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0035735410638153553
35,35,False,False,0.7285527586936951,1.95388662815094,1.9815807342529297,-0.024891329929232597,-0.34337660670280457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004430714529007673
36,36,False,False,0.7285527586936951,1.95388662815094,1.988964319229126,-0.0461917370557785,-0.2969433069229126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00463005481287837
37,37,False,False,0.7285527586936951,1.95388662815094,1.992000699043274,-0.08450410515069962,-0.2592444121837616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0039051701314747334
38,38,False,False,0.7285527586936951,1.95388662815094,1.9895676374435425,-0.12669724225997925,-0.2383066564798355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0030719898641109467
39,39,False,False,0.7285527586936951,1.95388662815094,1.9834064245224,-0.15877237915992737,-0.23362137377262115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0024721547961235046
40,40,False,False,0.7285527586936951,1.95388662815094,1.9753708839416504,-0.17980290949344635,-0.24036099016666412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0021968211513012648
41,41,False,False,0.7285527586936951,1.95388662815094,1.9687076807022095,-0.19125033915042877,-0.24447141587734222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0024771399330347776
42,42,False,False,0.7285527586936951,1.95388662815094,1.9663976430892944,-0.1954464167356491,-0.2315080463886261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003279929980635643
43,43,False,False,0.7285527586936951,1.95388662815094,1.967462420463562,-0.19128550589084625,-0.20432090759277344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003904044395312667
44,44,False,False,0.7285527586936951,1.95388662815094,1.9700562953948975,-0.1748816967010498,-0.17088401317596436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004162739962339401
45,45,False,False,0.7285527586936951,1.95388662815094,1.9721708297729492,-0.15022434294223785,-0.1384890079498291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004116313066333532
46,46,False,False,0.7285527586936951,1.95388662815094,1.9728026390075684,-0.1149122565984726,-0.11374502629041672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0038970455061644316
47,47,False,False,0.7285527586936951,1.95388662815094,1.97088623046875,-0.08108959347009659,-0.09928452223539352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0036073613446205854
48,48,False,False,0.7285527586936951,1.95388662815094,1.9669853448867798,-0.05155559629201889,-0.09307383745908737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003618064569309354
49,49,False,False,0.7285527586936951,1.95388662815094,1.9632322788238525,-0.026617631316184998,-0.08252067863941193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0041513401083648205
50,50,False,False,0.7285527586936951,1.95388662815094,1.9612901210784912,-0.014060825109481812,-0.05528805032372475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00507344538345933
51,51,False,False,0.7285527586936951,1.95388662815094,1.9596505165100098,-0.009192409925162792,-0.018581127747893333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005557466298341751
52,52,False,False,0.7285527586936951,1.95388662815094,1.956551194190979,-0.01748964935541153,0.01663167029619217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005510934162884951
53,53,False,False,0.7285527586936951,1.95388662815094,1.9513819217681885,-0.04031233862042427,0.0444365032017231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004922777879983187
54,54,False,False,0.7285527586936951,1.95388662815094,1.944580078125,-0.0672096237540245,0.06635748594999313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0046129897236824036
55,55,False,False,0.7285527586936951,1.95388662815094,1.9365168809890747,-0.09462602436542511,0.0837939977645874,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00451466953381896
56,56,False,False,0.7285527586936951,1.95388662815094,1.9272429943084717,-0.12382541596889496,0.09811525791883469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004579964559525251
57,57,False,False,0.7285527586936951,1.95388662815094,1.917372465133667,-0.15381795167922974,0.11972878873348236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004994785878807306
58,58,False,False,0.7285527586936951,1.95388662815094,1.9077450037002563,-0.17519116401672363,0.15489062666893005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005747783463448286
59,59,False,False,0.7285527586936951,1.95388662815094,1.8981616497039795,-0.18210232257843018,0.19191554188728333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00612275768071413
60,60,False,False,0.7285527586936951,1.95388662815094,1.8882989883422852,-0.1776580512523651,0.22319485247135162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006197795271873474
61,61,False,False,0.7285527586936951,1.95388662815094,1.878066897392273,-0.16535209119319916,0.24765291810035706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006240839138627052
62,62,False,False,0.7285527586936951,1.95388662815094,1.8676410913467407,-0.14347679913043976,0.2679895758628845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006484478712081909
63,63,False,False,0.7285527586936951,1.95388662815094,1.8566030263900757,-0.11272935569286346,0.2869117558002472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0068938247859478
64,64,False,False,0.7285527586936951,1.95388662815094,1.8445645570755005,-0.06667079776525497,0.30635973811149597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007778370287269354
65,65,False,False,0.7285527586936951,1.95388662815094,1.8297083377838135,-0.006078153382986784,0.33717378973960876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009120720438659191
66,66,False,False,0.7285527586936951,1.95388662815094,1.8099722862243652,0.05641336739063263,0.38506951928138733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009675987996160984
67,67,False,False,0.7285527586936951,1.95388662815094,1.785641074180603,0.10938699543476105,0.4379635751247406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009622250683605671
68,68,False,False,0.7285527586936951,1.95388662815094,1.7586584091186523,0.14815223217010498,0.48595839738845825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009669102728366852
69,69,False,False,0.7285527586936951,1.95388662815094,1.7302806377410889,0.17478345334529877,0.5274768471717834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009766274131834507
70,70,False,False,0.7285527586936951,1.95388662815094,1.7012263536453247,0.1869916021823883,0.5650067925453186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010123682208359241
71,71,False,False,0.7285527586936951,1.95388662815094,1.6712573766708374,0.18484149873256683,0.6015879511833191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010780435986816883
72,72,False,False,0.7285527586936951,1.95388662815094,1.6396116018295288,0.16855023801326752,0.6394650936126709,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.011661117896437645
73,73,False,False,0.7285527586936951,1.95388662815094,1.6028800010681152,0.14307048916816711,0.687407910823822,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012807940132915974
74,74,False,False,0.7285527586936951,1.95388662815094,1.5575647354125977,0.11694417893886566,0.7498047947883606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013997221365571022
75,75,False,False,0.7285527586936951,1.95388662815094,1.5047950744628906,0.09322706609964371,0.8166590929031372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014863169752061367
76,76,False,False,0.7285527586936951,1.95388662815094,1.4467849731445312,0.07575593143701553,0.8797078132629395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015434118919074535
77,77,False,False,0.7285527586936951,1.95388662815094,1.3844618797302246,0.06544536352157593,0.937421977519989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015965405851602554
78,78,False,False,0.7285527586936951,1.95388662815094,1.3168532848358154,0.07224616408348083,0.9910057187080383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016586588695645332
79,79,False,False,0.7285527586936951,1.95388662815094,1.2424243688583374,0.09401306509971619,1.0420734882354736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017378712072968483
80,80,False,False,0.7285527586936951,1.95388662815094,1.1608152389526367,0.1229434460401535,1.0900448560714722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018162397667765617
81,81,False,False,0.7285527586936951,1.95388662815094,1.0655025243759155,0.1537911295890808,1.1426020860671997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018990477547049522
82,82,False,False,0.7285527586936951,1.95388662815094,0.9519906640052795,0.1744149625301361,1.203272819519043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018937017768621445
83,83,False,False,0.7285527586936951,1.95388662815094,0.8255345821380615,0.182829812169075,1.2619569301605225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018423203378915787
84,0,True,False,1.9653825759887695,0.656438410282135,1.9963481426239014,-0.08053220063447952,-0.44091081619262695,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01742986962199211
85,1,False,False,2.191067934036255,-0.5784204602241516,2.183879852294922,-0.05844344198703766,-0.4666256308555603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07856211811304092
86,2,False,False,2.191067934036255,-0.5784204602241516,2.172351837158203,-0.010024512186646461,-0.5016667246818542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07134158164262772
87,3,False,False,2.191067934036255,-0.5784204602241516,2.159788131713867,0.04254498332738876,-0.5333454012870789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06172749027609825
88,4,False,False,2.191067934036255,-0.5784204602241516,2.148437261581421,0.06332021951675415,-0.5593985319137573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05991068482398987
89,5,False,False,2.191067934036255,-0.5784204602241516,2.1368021965026855,0.04401438683271408,-0.5882051587104797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05364573746919632
90,6,False,False,2.191067934036255,-0.5784204602241516,2.122847557067871,0.025684664025902748,-0.6220816373825073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.044034503400325775
91,7,False,False,2.191067934036255,-0.5784204602241516,2.108450412750244,0.009247020818293095,-0.6565055847167969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03579069301486015
92,8,False,False,2.191067934036255,-0.5784204602241516,2.095698595046997,-0.005420979578047991,-0.6867708563804626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.031246060505509377
93,9,False,False,2.191067934036255,-0.5784204602241516,2.0908637046813965,-0.015091869048774242,-0.6988930106163025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026958970353007317
94,10,False,False,2.191067934036255,-0.5784204602241516,2.1011388301849365,-0.00805824063718319,-0.6762999296188354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025841712951660156
95,11,False,False,2.191067934036255,-0.5784204602241516,2.1208584308624268,-0.005780262406915426,-0.6284491419792175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02545926533639431
96,12,False,False,2.191067934036255,-0.5784204602241516,2.142106056213379,0.01140342466533184,-0.5714911222457886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021674513816833496
97,13,False,False,2.191067934036255,-0.5784204602241516,2.1584036350250244,0.0408831425011158,-0.5220494270324707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016155514866113663
98,14,False,False,2.191067934036255,-0.5784204602241516,2.1659739017486572,0.06167975440621376,-0.49519869685173035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007754269987344742
99,15,False,False,2.191067934036255,-0.5784204602241516,2.165512800216675,0.07211802899837494,-0.4933147728443146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0019888693932443857
100,16,False,False,2.191067934036255,-0.5784204602241516,2.158599376678467,0.07319074869155884,-0.5125429034233093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0006854534731246531
101,17,False,False,2.191067934036255,-0.5784204602241516,2.1507513523101807,0.06331434845924377,-0.5349845886230469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.001118853804655373
102,18,False,False,2.191067934036255,-0.5784204602241516,2.1481900215148926,0.04435418173670769,-0.5409636497497559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008371155126951635
103,19,False,False,2.191067934036255,-0.5784204602241516,2.1505980491638184,0.01605767384171486,-0.5304645895957947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002290938049554825
104,20,False,False,2.191067934036255,-0.5784204602241516,2.152924060821533,-0.024184631183743477,-0.516740620136261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002487771911546588
105,21,False,False,2.191067934036255,-0.5784204602241516,2.151425361633301,-0.06388433277606964,-0.5108283162117004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0018582366174086928
106,22,False,False,2.191067934036255,-0.5784204602241516,2.145732879638672,-0.09628001600503922,-0.5158536434173584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0011966933961957693
107,23,False,False,2.191067934036255,-0.5784204602241516,2.1367714405059814,-0.11866413056850433,-0.5308764576911926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008363029337488115
108,24,False,False,2.191067934036255,-0.5784204602241516,2.126174211502075,-0.12818577885627747,-0.5523698329925537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000906705332454294
109,25,False,False,2.191067934036255,-0.5784204602241516,2.119696855545044,-0.12269148975610733,-0.5645617842674255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0020954592619091272
110,26,False,False,2.191067934036255,-0.5784204602241516,2.1231462955474854,-0.10128838568925858,-0.5507766604423523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004171572159975767
111,27,False,False,2.191067934036255,-0.5784204602241516,2.1339774131774902,-0.07026124000549316,-0.5141745209693909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005746431183069944
112,28,False,False,2.191067934036255,-0.5784204602241516,2.1461102962493896,-0.026488613337278366,-0.4690786600112915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006112183444201946
113,29,False,False,2.191067934036255,-0.5784204602241516,2.1541311740875244,0.023386674001812935,-0.4301890730857849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005466618109494448
114,30,False,False,2.191067934036255,-0.5784204602241516,2.1568031311035156,0.06652796268463135,-0.40410274267196655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004483015276491642
115,31,False,False,2.191067934036255,-0.5784204602241516,2.155050754547119,0.09832636266946793,-0.39213666319847107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0035729005467146635
116,32,False,False,2.191067934036255,-0.5784204602241516,2.150360584259033,0.11938080936670303,-0.39174532890319824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002969251712784171
117,33,False,False,2.191067934036255,-0.5784204602241516,2.147712230682373,0.1255570352077484,-0.38667210936546326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003226471832022071
118,34,False,False,2.191067934036255,-0.5784204602241516,2.151384115219116,0.11828813701868057,-0.35991859436035156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004052434582263231
119,35,False,False,2.191067934036255,-0.5784204602241516,2.1585326194763184,0.11109335720539093,-0.3154311776161194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004453267436474562
120,36,False,False,2.191067934036255,-0.5784204602241516,2.1658077239990234,0.08475280553102493,-0.26735755801200867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004173136316239834
121,37,False,False,2.191067934036255,-0.5784204602241516,2.17012619972229,0.046555183827877045,-0.2268388569355011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0035799783654510975
122,38,False,False,2.191067934036255,-0.5784204602241516,2.1698999404907227,0.005446015857160091,-0.20259669423103333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0029151185881346464
123,39,False,False,2.191067934036255,-0.5784204602241516,2.1658265590667725,-0.028437655419111252,-0.19472645223140717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002527626696974039
124,40,False,False,2.191067934036255,-0.5784204602241516,2.159141778945923,-0.053154248744249344,-0.19992727041244507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0023762003984302282
125,41,False,False,2.191067934036255,-0.5784204602241516,2.1530685424804688,-0.06642231345176697,-0.20253996551036835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002775914501398802
126,42,False,False,2.191067934036255,-0.5784204602241516,2.1506893634796143,-0.07554492354393005,-0.18491946160793304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0036647499073296785
127,43,False,False,2.191067934036255,-0.5784204602241516,2.150861978530884,-0.08275553584098816,-0.14951489865779877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004362781066447496
128,44,False,False,2.191067934036255,-0.5784204602241516,2.1518373489379883,-0.07047243416309357,-0.10641792416572571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004656089935451746
129,45,False,False,2.191067934036255,-0.5784204602241516,2.151256799697876,-0.039050355553627014,-0.06854139268398285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004511687438935041
130,46,False,False,2.191067934036255,-0.5784204602241516,2.1487796306610107,-0.005729188211262226,-0.0365912951529026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00438845157623291
131,47,False,False,2.191067934036255,-0.5784204602241516,2.144118070602417,0.03547781705856323,-0.01603562757372856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0040827239863574505
132,48,False,False,2.191067934036255,-0.5784204602241516,2.1368985176086426,0.0783793106675148,-0.010722813196480274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0036793225444853306
133,49,False,False,2.191067934036255,-0.5784204602241516,2.1303224563598633,0.09336601942777634,-0.003532668109983206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00387909566052258
134,50,False,False,2.191067934036255,-0.5784204602241516,2.125697612762451,0.09379887580871582,0.020177917554974556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0044324942864477634
135,51,False,False,2.191067934036255,-0.5784204602241516,2.1211588382720947,0.09361963719129562,0.053431857377290726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004665020387619734
136,52,False,False,2.191067934036255,-0.5784204602241516,2.1159634590148926,0.0823885127902031,0.08609404414892197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004561785142868757
137,53,False,False,2.191067934036255,-0.5784204602241516,2.1095547676086426,0.06649582833051682,0.11405813694000244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004451489541679621
138,54,False,False,2.191067934036255,-0.5784204602241516,2.1022117137908936,0.043162472546100616,0.1387156993150711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004555195104330778
139,55,False,False,2.191067934036255,-0.5784204602241516,2.0938355922698975,0.01337631419301033,0.1608201116323471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004801546689122915
140,56,False,False,2.191067934036255,-0.5784204602241516,2.0842175483703613,-0.020709453150629997,0.1815461963415146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0052022128365933895
141,57,False,False,2.191067934036255,-0.5784204602241516,2.0733673572540283,-0.05432598292827606,0.21037504076957703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005926163867115974
142,58,False,False,2.191067934036255,-0.5784204602241516,2.0611765384674072,-0.08113634586334229,0.2587532103061676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006920225918292999
143,59,False,False,2.191067934036255,-0.5784204602241516,2.047476291656494,-0.09110133349895477,0.3123286962509155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007472116034477949
