step,ball_x,ball_y,ball_vx,ball_vy,ball_speed,root_height
137,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5592583027748163
138,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5444054053930154
139,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5290972174712726
140,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5136897613953834
141,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.49824920043696797
142,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4829053938772561
143,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.46779121153606346
144,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.45304628709540773
145,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4388182055963154
146,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.42535526902464355
147,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.41325131672412335
148,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4026396018996079
149,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3933714157926977
150,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3858872164912883
151,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3812255233731114
152,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.37959561788308127
153,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3808021351786818
154,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3847746204208064
155,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3914893921073655
156,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4009127187777409
157,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4128978605830625
158,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4271736647399497
159,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.44335986579145253
160,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4609989520532421
161,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.47962433577821223
162,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4988009751710312
163,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5182798817532309
164,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5378987241578741
165,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5574810736214856
166,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5752776920249872
167,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5904114169348844
168,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6012689255875603
169,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6083161401419502
170,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6125882891640234
171,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6151177704526809
172,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6163715062644073
173,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6165062132559471
174,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6155579513262339
175,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6133420268098632
176,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6098463790624711
177,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.605036357662618
178,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5988960292655245
179,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5912701692519671
180,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5822189351286898
181,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5720613688433968
182,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5612294711605419
183,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5501972817646357
184,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5395040291377495
185,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.529705811053286
186,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5213043907281678
187,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5147319361917114
188,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.510356623517542
189,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5084060141141219
190,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.50898680871881
191,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5121882554957442
192,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5179255786906458
193,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5260256725780692
194,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5362400634781079
195,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5482162491458099
196,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5615108267748482
197,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5756215323954694
198,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5900075897799274
199,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6039258063312708
200,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6155829013787857
201,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6231062659267075
202,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6262407923038589
203,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6254768956526742
204,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6221361859538077
205,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6170910766090008
206,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6109003265295436
207,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6038746862790653
208,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5962287569434078
209,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5881398880143499
210,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5796920818871877
211,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5709374550760274
212,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.561916052432507
213,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5527465862293349
214,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5435349971327564
215,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5342874011937816
216,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5250099438727746
217,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5157416186081946
218,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5065666741009948
219,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.49759666008704106
220,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.48894594610981057
221,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.48076583527746597
222,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.47337806300287544
223,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.46734690588882993
224,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4632548154694716
225,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.46151883575070457
226,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4623837183806711
227,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.46590396385918637
228,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4719200307318021
229,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4801295871474165
230,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.49014935652408026
231,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5015532152125215
232,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5138969473883753
233,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5267563090587317
234,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5398003460315373
235,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5528727915704887
236,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5658888735747244
237,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5782523298520504
238,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5888703748514897
239,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5971377105007223
240,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6031571399791156
241,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6077003593616932
242,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6112671863410166
243,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6140432326820485
244,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6160135817388104
245,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6170920790902866
246,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.617200441091113
247,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6162472366497843
248,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6143140887490474
249,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6115577220688373
250,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6080629641391608
