step,ball_x,ball_y,ball_vx,ball_vy,ball_speed,root_height,fell
33,0.20742254345631855,-0.0020756363569466394,0.11128938943340204,-0.02116744442061737,0.11328454838926331,0.6251079112371368,0.0
34,0.20964823917222206,-0.0024989704369737568,0.11128202855013497,-0.02116624901985219,0.11327709378247418,0.6261121344615773,0.0
35,0.2118737881532534,-0.0029222795213207477,0.11127470599597855,-0.02116496621467105,0.11326966049812118,0.6265242069120837,0.0
36,0.21409919113512152,-0.0033455618292683627,0.11126741923027253,-0.021163593731542404,0.1132622456152049,0.6262689727652794,0.0
37,0.21632444879246546,-0.003768815582037817,0.11126016486903359,-0.02116213312622936,0.11325484610000928,0.625615700005619,0.0
38,0.21854956172667792,-0.004192039048802688,0.11125293915521871,-0.021160586921237057,0.113247458733192,0.6250828777290408,0.0
39,0.22077453046203646,-0.00461523054858949,0.11124573817817511,-0.021158957592862463,0.11324008013607037,0.6249041852539342,0.0
40,0.222999355443081,-0.005038388449411895,0.11123855790992415,-0.02115724757406072,0.11323270680677755,0.6253501466535534,0.0
41,0.22522403703273508,-0.005461511167377872,0.11123139424266114,-0.021155459252358805,0.11322533515668887,0.6260101273072936,0.0
42,0.22744857551118144,-0.005884597165760754,0.11122424302654071,-0.021153594968335906,0.11321796154723594,0.6265580484513434,0.0
43,0.22967297107549464,-0.006307644954051216,0.11121710010753579,-0.021151657015012756,0.11321058232696436,0.6267739738347827,0.0
44,0.2318972238400293,-0.006730653087008483,0.11120996136517493,-0.021149647638155546,0.11320319386864418,0.6265804090644007,0.0
45,0.2341213338375597,-0.007153620163728827,0.11120282274996034,-0.021147569037472346,0.11319579260623495,0.6261556353836326,0.0
46,0.2363453010211614,-0.00757654482674882,0.11119568032026905,-0.02114542336867258,0.1131883750715058,0.6256526049043093,0.0
47,0.2385691252668224,-0.007999425761200192,0.1111885302785435,-0.021143212746354494,0.11318093793011344,0.6251227270473642,0.0
48,0.2407928063767672,-0.008422261694032356,0.11118136900658039,-0.02114093924768005,0.11317347801694307,0.6248641339642602,0.0
49,0.24301634408347317,-0.008845051393317755,0.11117419309973324,-0.021138604916791523,0.1131659923705217,0.6250323134567044,0.0
50,0.2452397380543555,-0.009267793667654288,0.11116699939984824,-0.021136211769919432,0.1131584782663179,0.6256974775038205,0.0
51,0.24746298789709323,-0.009690487365677927,0.11115978502676076,-0.02113376180112664,0.11315093324874712,0.6266801841137535,0.0
52,0.24968609316556514,-0.01011313137569752,0.11115254740818756,-0.021131256988629513,0.11314335516171016,0.6277643649935207,0.0
53,0.2519090533663621,-0.010535724625462555,0.1111452843078573,-0.02112869930163294,0.1131357421774978,0.6282166718472978,0.0
54,0.254131867965838,-0.010958266082073304,0.11113799385173273,-0.02112609070761301,0.11312809282390504,0.6279017972150285,0.0
55,0.2563545363976599,-0.011380754752041486,0.11113067455218645,-0.021123433179977603,0.11312040600940645,0.6269595433605181,0.0
56,0.2585770580708152,-0.011803189681508057,0.11112332533000448,-0.021120728706033046,0.1131126810462552,0.6262202334062166,0.0
57,0.2607994323780293,-0.01222556995662335,0.11111594553410203,-0.021117979295182606,0.11310491767137842,0.6260620387278893,0.0
58,0.26302165870454897,-0.012647894704093278,0.11110853495884904,-0.021115186987280918,0.11309711606495373,0.626383072387261,0.0
59,0.2652437364372411,-0.0130701630918937,0.11110109385891484,-0.021112353861067353,0.11308927686656384,0.6271713195670197,0.0
60,0.2674656649739561,-0.01349237433015361,0.11109362296155484,-0.02110948204260054,0.11308140118883821,0.6280724103351946,0.0
61,0.26968744373310444,-0.013914527672206179,0.11108612347627557,-0.021106573713615927,0.11307349062850516,0.6288477478136534,0.0
62,0.27190907216339355,-0.014336622415805121,0.11107859710182791,-0.02110363111972875,0.1130655472747901,0.6292531207187891,0.0
63,0.27413054975367046,-0.014758657904502362,0.11107104603049292,-0.021100656578405114,0.1130575737151106,0.629323284522436,0.0
64,0.27635187604281597,-0.015180633529181375,0.11106347294963823,-0.021097652486625502,0.11304957303803247,0.6291559745766467,0.0
65,0.2785730506296363,-0.01560254872973915,0.1110558810405378,-0.021094621328166346,0.11304154883346572,0.6289882257613943,0.0
66,0.2807940731826961,-0.016024402996908226,0.11104827397446193,-0.021091565680427547,0.11303350519009374,0.6291230902730991,0.0
67,0.28301494345004025,-0.016446195874208824,0.11104065590605851,-0.02108848822073658,0.11302544669004336,0.6296902540287213,0.0
68,0.2852356612687491,-0.016867926960019798,0.1110330314640609,-0.021085391732062326,0.1130173784008179,0.6307212890489383,0.0
69,0.28745622657427555,-0.017289595909755782,0.11102540573937136,-0.02108227910807584,0.11300930586452979,0.6315932861143833,0.0
70,0.2896766394095112,-0.017711202438136762,0.11101778427058272,-0.02107915335749846,0.11300123508448295,0.6321605066761423,0.0
71,0.291896899933532,-0.018132746321535057,0.11101017302701409,-0.021076017607682213,0.11299317250916949,0.6324400298552155,0.0
72,0.2941170084299744,-0.018554227400383785,0.11100257838934918,-0.02107287510737191,0.11298512501375792,0.63237634734164,0.0
73,0.29633696531499537,-0.018975645581629823,0.11099500712797787,-0.021069729228603003,0.11297709987916359,0.6319099644104506,0.0
74,0.29855677114477197,-0.019397000841213482,0.11098746637915344,-0.021066583467694636,0.1129691047688042,0.6310576210846006,0.0
75,0.30077642662244736,-0.019818293226760132,0.11097996360975805,-0.021063441482378195,0.11296114770090109,0.6304619081637172,0.0
76,0.3029959326010026,-0.02023952286958392,0.11097250623013294,-0.021060307937389795,0.1129532368257527,0.6302996407712665,0.0
77,0.3052152900736779,-0.020660690007554185,0.11096510098710316,-0.0210571883658596,0.1129453798034842,0.6305707010841858,0.0
78,0.3074345001598765,-0.021081794988572204,0.11095775392636566,-0.021054088227310225,0.11293758359141245,0.6310014649226164,0.0
79,0.30965356409104666,-0.021502838268101263,0.11095047038236296,-0.02105101284762623,0.11292985442290504,0.6314365778225676,0.0
80,0.31187248319629934,-0.021923820406151602,0.11094325496616889,-0.021047967391579835,0.1129221977903608,0.6317998076755631,0.0
81,0.3140912588878325,-0.022344742063715374,0.11093611155734269,-0.02104495683548227,0.11291461843211664,0.6320964571693234,0.0
82,0.31630989264624393,-0.0227656039986633,0.11092904329987512,-0.02104198594055587,0.11290712032351247,0.6324118151256999,0.0
83,0.3185283860058132,-0.023186407061119546,0.11092205260217489,-0.021039059227184295,0.11289970667209291,0.632950547326384,0.0
84,0.32074674053983376,-0.023607152188334007,0.1109151411410402,-0.021036180950170864,0.11289237991691556,0.6336101927589545,0.0
85,0.32296495784607326,-0.02402784039907376,0.11090830986956202,-0.021033355075133518,0.11288514173193669,0.6344612998965872,0.0
86,0.32518303953244065,-0.024448472787558,0.11090155902889726,-0.02103058525616169,0.11287799303343707,0.6356688518018367,0.0
87,0.32740098720293603,-0.0248690505169632,0.11089488816383533,-0.021027874814855355,0.11287093399143455,0.6366247334012285,0.0
88,0.3296188024439588,-0.02528957481252761,0.11088829614206416,-0.02102522672086052,0.11286396404501177,0.6372205394201952,0.0
89,0.33183648681104544,-0.025710046954286313,0.11088178117702306,-0.021022643574008626,0.1128570819214684,0.6371653584720068,0.0
90,0.3340540418161082,-0.026130468269470245,0.11087534085421384,-0.021020127588159816,0.11285028565918927,0.6367183704508653,0.0
91,0.3362714689152418,-0.0265508401246044,0.11086897216082214,-0.021017680576842192,0.11284357263409965,0.6359776456380584,0.0
92,0.33848876949716156,-0.026971163917342146,0.11086267151848724,-0.021015303940770724,0.11283693958956426,0.6347395875626376,0.0
93,0.340705944872335,-0.02739144106807431,0.11085643481904077,-0.021012998657320574,0.11283038266956641,0.6327512251719392,0.0
94,0.34292299626286293,-0.02781167301135281,0.11085025746302121,-0.02101076527202038,0.11282389745498969,0.6306373089590459,0.0
95,0.3451399247931632,-0.02823186118717008,0.11084413440075701,-0.021008603892121443,0.11281747900280853,0.6283782361291378,0.0
96,0.3473567314815058,-0.028652007032136304,0.11083806017579839,-0.021006514182288747,0.11281112188797966,0.6259825331809281,0.0
97,0.3495734172324438,-0.02907211197059741,0.11083202897046616,-0.021004495362449617,0.11280482024781308,0.6235232027116412,0.0
98,0.3517899828301785,-0.029492177405737282,0.11082603465327528,-0.021002546207825355,0.11279856782858909,0.6211649663179992,0.0
99,0.35400642893289436,-0.029912204710708063,0.11082007082798181,-0.021000665051160546,0.11279235803417687,0.6190798554888414,0.0
100,0.35622275606809195,-0.030332195219832585,0.11081413088399318,-0.02099884978715408,0.11278618397639949,0.6172813476180897,0.0
101,0.3584389646289431,-0.030752150219922836,0.11080820804787551,-0.020997097879085002,0.11278003852688266,0.6157556302101787,0.0
102,0.3606550548716875,-0.031172070941758237,0.11080229543568552,-0.020995406367615477,0.11277391437011595,0.614476313644033,0.0
103,0.3628710269140825,-0.03159195855176687,0.11079638610585076,-0.020993771881742482,0.11276780405744984,0.6134117717931697,0.0
104,0.3650868807349152,-0.03201181414395216,0.1107904731123189,-0.020992190651858807,0.11276170006174722,0.6125157379437288,0.0
105,0.36730261617457655,-0.03243163873210665,0.11078454955769546,-0.020990658524873602,0.11275559483240434,0.6116757999719754,0.0
106,0.3695182329366966,-0.032851433242353234,0.11077860864608889,-0.02098917098133211,0.1127494808504541,0.6107142842463051,0.0
107,0.3717337305908284,-0.03327119850605303,0.11077264373538427,-0.020987723154464108,0.11274335068346512,0.609421677005102,0.0
108,0.3739491085761684,-0.033690935253117456,0.11076664838866838,-0.020986309851080576,0.11273719703994975,0.6073839688247648,0.0
109,0.37616436620629085,-0.0341106441057604,0.11076061642453429,-0.02098492557422879,0.11273101282299709,0.6040212265574325,0.0
110,0.37837950267487186,-0.03453032557272435,0.11075454196599836,-0.02098356454750649,0.11272479118285145,0.5987607503941313,0.0
111,0.3805945170623719,-0.03494998004401233,0.11074841948777031,-0.020982220740927437,0.11271852556816093,0.5912093608965461,0.0
112,0.38280940834363947,-0.03536960778615544,0.11074224386162443,-0.02098088789822225,0.1127122097756284,0.5815294229721042,0.0
113,0.3850241753963964,-0.03578920893804278,0.11073601039963044,-0.02097955956545074,0.11270583799780451,0.5700483949998786,0.0
114,0.3872388170105585,-0.036208783507338825,0.11072971489501328,-0.02097822912079495,0.11269940486877246,0.5570199292554977,0.0
115,0.3894533318983414,-0.036628331367509696,0.11072335366042284,-0.020976889805395558,0.11269290550748427,0.5423874344083841,0.0
116,0.39166771870509665,-0.03704785225547784,0.11071692356340823,-0.02097553475508848,0.1126863355585206,0.5258768110677986,0.0
117,0.3938819760208208,-0.03746734576992092,0.11071042205890594,-0.02097415703289363,0.1126796912300596,0.5070699001195853,0.0
118,0.3960961023922749,-0.037886811370228306,0.11070384721856576,-0.020972749662103104,0.11267296932885365,0.4854937279192967,0.0
119,0.3983100963356489,-0.03830624837612511,0.11069719775675566,-0.02097130565981264,0.11266616729202941,0.4605304708202535,0.0
120,0.4005239563497034,-0.03872565596797062,0.11069047305310356,-0.020969818070737462,0.11265928321554186,0.4316241156653024,0.0
