step,ball_x,ball_y,ball_vx,ball_vy,ball_speed,root_height
34,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.1893219583081203
35,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.21224420972771887
36,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.2386781633696911
37,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.26825287051539715
38,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3009163363114028
39,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3359303291830201
40,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.373698654245265
41,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.41387786775226587
42,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.45495786434440394
43,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4970272696326048
44,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5398368249038628
45,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5772722871544348
46,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6052040213911033
47,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6235623308200339
48,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6323958483064627
49,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6331415249991232
50,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6276451491751315
51,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6170229432981029
52,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.601742672199308
53,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5825965146065766
54,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5606038704213155
55,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5366551554643647
56,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5111682441064465
57,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.48423021111952014
58,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4561561116846844
59,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.42772095916200786
60,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3994199083150828
61,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.37219234872138357
62,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3455728175804959
63,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.31892903808948625
64,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.2939864216842124
65,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.27117301013385103
66,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.24937397956168253
67,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.22978796268872537
68,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.2130967891857271
69,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.19942923953872035
70,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.18933904609551466
71,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.18315017210409618
72,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.18095849330866634
73,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.18284344135670913
74,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.18877081157891207
75,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.19849392003024247
76,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.2118235801693591
77,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.22845521470214333
78,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.2481125864824863
79,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.2706323843207445
80,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.2958612488457335
81,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3231130581017108
82,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3522503806322431
83,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.38320650404453177
84,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4153068423159463
85,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.44836945275926965
86,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4824559192512996
87,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5162180085130711
88,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5465548164364971
89,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5715207986262194
90,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5889622721934338
91,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6003495397265739
92,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6075650498949728
93,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6114751597965952
94,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6127562447626873
95,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6117324372649797
96,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6085715758837921
97,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6033168671929117
98,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5957750660576834
99,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5861807057187965
100,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5745887599930004
101,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5611022455668252
102,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5459307619729871
103,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5294016322708429
104,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5119984592703981
105,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4943555504627131
106,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4769011732838268
107,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4601540337774244
108,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4449354366875521
109,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4317030969009477
110,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.42073217472984825
111,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4128424966262903
112,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4081481413438824
113,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4068291747942972
114,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4090047158878169
115,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.414624415874778
116,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4236187178037173
117,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.43565842915115055
118,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4502811202507524
119,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.46706735325714627
120,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.48580931359776136
121,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5057667476162891
122,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5264133105785169
123,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5474048895443071
124,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5673963724725435
125,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5840065232484751
126,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5974968613111514
127,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6071942794774032
128,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6138462616952103
129,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6180699038178394
130,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6196973054905637
131,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6182985138306167
132,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6139037666298519
133,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6066731476668344
134,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5968841555910546
135,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5850605039244445
136,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5718543496397174
137,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5576073839681991
138,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5425977969631862
139,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5272504793907917
140,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5118978364749995
141,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4966426317791849
142,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4816004190864294
143,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.46683884495762423
144,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.452470477784895
145,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.43862665404605045
146,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4255433266858794
147,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.41385367597607026
148,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.40343669835939605
149,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.3943099592809498
150,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.38700049631953465
151,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.382163599092881
152,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.38002199878125853
153,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.38090778098875133
154,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.38502184015592794
155,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.39239249121466485
156,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.40281182803601506
157,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4159120977465311
158,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4312275272207768
159,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.44824602726156576
160,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.46643838509575186
161,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.48530648885232724
162,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5045654688055419
163,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5240790586956149
164,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5436906594910688
165,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5621868928401245
166,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5783919783041014
167,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5912047505800595
168,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6004269423676432
169,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6065225810988658
170,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6105898412171689
171,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6133118457919119
172,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6149308708992468
173,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6154984935653055
174,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6147972218602634
175,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6126897676884892
176,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6091318729997154
177,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6039637519640251
178,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5972514918880255
179,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5890800371583462
180,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.579530848916704
181,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5689349548956735
182,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5577421459467838
183,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5464734071516147
184,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5357194684440033
185,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5260310809504444
186,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.517980207904118
187,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5118618008371527
188,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.508030479167172
189,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5067996041856578
190,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5081924750499639
191,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5122137246395856
192,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5187467327947539
193,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5275768664118878
194,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5384435925760839
195,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5509580148843689
196,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.564651991528131
197,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5790068086404706
198,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5934760238274648
199,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6072912945028766
200,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6178301965913051
201,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6238843994243767
202,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6256217614472861
203,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6240096731978045
204,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6201125579941199
205,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6148102509483476
206,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6086238533273828
207,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6018202298625797
208,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5945639265199731
209,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5869497001216492
210,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5789803399362822
211,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.570718421234864
212,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5622716610123574
213,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5537773681822313
214,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5452480632034125
215,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5366685190874577
216,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5280348389826413
217,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5193768892507391
218,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.510772757202916
219,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5023307403760325
220,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4941782300695971
221,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.48643414494240733
222,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4792284098136641
223,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.47305329974893795
224,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4685876097890274
225,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4664053654118715
226,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.46684883181381914
227,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4700273786020723
228,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.475851590781613
229,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.4840401619951239
230,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.49420370280314013
231,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5058551185632618
232,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5184772793943959
233,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5316002895035726
234,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5449246733789631
235,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5582610440328453
236,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5713251692222459
237,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5829552344156333
238,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5924814674337777
239,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.5993239139477111
240,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6045078759888852
241,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6086275525410643
242,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6119772800324764
243,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6145826370456009
244,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6162565137750955
245,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.616889758788379
246,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6164904970185309
247,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6151234082646699
248,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6128984279327868
249,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6098869200932319
250,0.724126317331655,-0.0012318272235152623,0.0,0.0,0.0,-0.6061515546207917
