step,ball_x,ball_y,ball_vx,ball_vy,ball_speed,root_height,fell
61,0.29132582740717333,-0.006306842589883593,0.12736314341282107,-0.007076462851449618,0.1275595806926425,0.5849352425539512,0.0
62,0.29387293660991987,-0.00644837040881922,0.1273508441170291,-0.007076348111339313,0.12754729397330505,0.5840980134255424,0.0
63,0.2964197992839037,-0.006589895968172798,0.12733850308367162,-0.0070762363090098685,0.1275349657462266,0.583648225851024,0.0
64,0.29896641476747904,-0.006731419338835919,0.1273261342690599,-0.007076128418417841,0.12752261000033135,0.5836871467513501,0.0
65,0.3015127826886663,-0.006872940611465823,0.1273137524660241,-0.007076025435869124,0.12751024156101787,0.5842415527816037,0.0
66,0.3040589029807124,-0.007014459894232729,0.1273013731787232,-0.007075928052634396,0.12749787594699216,0.5852125734008912,0.0
67,0.306604775887868,-0.00715597729626786,0.1272890118457487,-0.0070758359601491875,0.12748552855599765,0.5866203452194897,0.0
68,0.30915040195391047,-0.007297492916707488,0.1272766831374056,-0.007075748616239418,0.1274732140056873,0.588432405236482,0.0
69,0.31169578200530335,-0.007439006843043583,0.1272644008604129,-0.00707566541446999,0.1274609460478675,0.5905348140089126,0.0
70,0.31424091713333224,-0.0075805191498380785,0.12725217791083077,-0.007075585684472484,0.12744873752151503,0.5928564486019743,0.0
71,0.31678580867534656,-0.007722029897464299,0.12724002623105773,-0.00707550869361697,0.12743660030993337,0.5953384882751226,0.0
72,0.3193304581952052,-0.00786353913088721,0.1272279567720261,-0.007075433649095184,0.1274245453031216,0.5978984912120716,0.0
73,0.3218748674630331,-0.008005046878489653,0.12721597946072444,-0.007075359700345949,0.12741258236548203,0.6004551524287265,0.0
74,0.32441903843439485,-0.008146553150951181,0.12720410317309622,-0.0070752859418068996,0.12740072030891364,0.6028892306859285,0.0
75,0.3269629732289946,-0.008288057940185887,0.12719233571238017,-0.00707521141598105,0.12738896687135684,0.6051010449483645,0.0
76,0.3295066741090117,-0.008429561218345368,0.12718068379295588,-0.007075135116806742,0.12737732870085203,0.6070246732643004,0.0
77,0.33205014345718187,-0.008571062936892752,0.12716915302974252,-0.007075055993318681,0.12736581134515912,0.6086218321319156,0.0
78,0.33459338375473674,-0.008712563025753432,0.12715774793317794,-0.007074972953586554,0.12735441924696447,0.6098508724954123,0.0
79,0.3371363975593124,-0.008854061392547892,0.12714647190977807,-0.007074884868916347,0.12734315574467442,0.6106418086565878,0.0
80,0.33967918748293885,-0.008995557921911647,0.12713532726825286,-0.007074790578298257,0.12733202307877048,0.611071729384166,0.0
81,0.3422217561702206,-0.00913705247490706,0.12712431523112822,-0.007074688893083755,0.12732102240367527,0.611219812832121,0.0
82,0.3447641062768176,-0.00927854488853134,0.12711343595179864,-0.007074578601873272,0.1273101538050524,0.6111083194695739,0.0
83,0.3473062404483342,-0.009420034975324726,0.12710268853690918,-0.007074458475594686,0.12729941632243824,0.6107491320490037,0.0
84,0.3498481612997212,-0.00956152252308239,0.12709207107394205,-0.007074327272751929,0.12728880797707998,0.6101326132252587,0.0
85,0.35238987139529254,-0.009703007294673207,0.12708158066385747,-0.007074183744821949,0.12727832580482829,0.6092366662473091,0.0
86,0.35493137322945656,-0.009844489027968075,0.1270712134586166,-0.007074026641777409,0.12726796589391173,0.6081496119626755,0.0
87,0.35747266920825643,-0.009985967435879994,0.1270609647033908,-0.007073854717711744,0.127257723427396,0.607181923129405,0.0
88,0.360013761631811,-0.010127442206517675,0.1270508287832399,-0.007073666736542469,0.12724759273010947,0.6062310266972144,0.0
89,0.36255465267774256,-0.010268913003453915,0.12704079927402157,-0.007073461477768073,0.12723756731979635,0.6050456420504139,0.0
90,0.36509534438567287,-0.010410379466109516,0.12703086899727378,-0.007073237742253321,0.12722763996223843,0.6032386485413052,0.0
91,0.36763583864286353,-0.010551841210252964,0.12702103007879428,-0.007072994358017409,0.12721780273006805,0.6004479858885028,0.0
92,0.37017613717107056,-0.01069329782861565,0.12701127401062265,-0.0070727301859991555,0.12720804706497704,0.5964226881055599,0.0
93,0.3727162415146784,-0.01083474889162181,0.12700159171611558,-0.007072444125773252,0.1271983638430114,0.5911872368478992,0.0
94,0.3752561530301702,-0.010976193948231894,0.1269919736177902,-0.007072135121191534,0.1271887434426251,0.5847682426531876,0.0
95,0.3777958728769857,-0.011117632526897547,0.1269824097075974,-0.0070718021659233465,0.1271791758151549,0.5771818054132223,0.0
96,0.3803354020098115,-0.011259064136625837,0.12697288961927555,-0.007071444308869227,0.1271696505573644,0.56849237588266,0.0
97,0.38287474117234044,-0.011400488268149912,0.12696340270242423,-0.00707106065942249,0.1271601569856973,0.558608204513716,0.0
98,0.38541389089252964,-0.011541904395202715,0.12695393809792954,-0.007070650392553696,0.12715068421186984,0.547400471822651,0.0
99,0.3879528514793802,-0.011683311975889885,0.12694448481436557,-0.007070212753693585,0.12714122121942664,0.5347117994434921,0.0
100,0.39049162302125245,-0.011824710454157566,0.126935031804991,-0.007069747063390682,0.12713175694087767,0.5195385108181803,0.0
101,0.3930302053857252,-0.011966099261350269,0.12692556804495772,-0.007069252721720646,0.12712228033503312,0.501040191120454,0.0
102,0.3955685982209966,-0.012107477817853601,0.1269160826083454,-0.007068729212425284,0.12711278046414903,0.4794326646091293,0.0
103,0.3981068009588204,-0.012248845534816156,0.12690656474463738,-0.007068176106760237,0.1271032465704988,0.45433635316855453,0.0
104,0.40064481281895925,-0.012390201815944498,0.12689700395425543,-0.007067593067031484,0.1270936681519873,0.42540992735626476,0.0
105,0.4031826328151343,-0.012531546059364776,0.12688739006277436,-0.007066979849801964,0.12708403503642837,0.3925651413062776,0.0
106,0.4057202597624293,-0.012672877659678998,0.12687771329248856,-0.007066336325559648,0.12707433745409358,0.35561560533924724,0.0
107,0.40825769228607456,-0.012814196010874584,0.12686796433042988,-0.00706566252178156,0.12706456610801822,0.3144342467860208,1.0
